Location_id,address_1,address_2,city,state,zip,county,location_source_value,latitude,longitude,address_type,state_abbr,flag,user_id,start_date,end_duration,end_date
11066,15015 62Nd Street North,,Stillwater,MN,55082,,"15015 62ND STREET NORTH, STILLWATER, MN 55082",45.03758639758978,-92.80166194596772,Street Address,MN,SUCCESSFUL ADDRESS,128,2001-02-21,983 days 00:00:00,2003-11-01
18626,215 Hollywood Street,,Bethany Beach,DE,19930,,"215 Hollywood Street, Bethany Beach, DE 19930",38.53756185751024,-75.05843766224697,Street Address,DE,SUCCESSFUL ADDRESS,129,2009-11-27,613 days 00:00:00,2011-08-02
8393,120 Kaiulani Avenue,,Honolulu,HI,96815,,"120 KAIULANI AVENUE, HONOLULU, HI 96815",21.277679118122627,-157.82606103118832,Street Address,HI,SUCCESSFUL ADDRESS,129,2012-12-09,866 days 00:00:00,2015-04-24
14563,5 Rockingham Rd,,Londonderry,NH,3053,,"5 ROCKINGHAM RD, LONDONDERRY, NH 3053",42.89917200007134,-71.34084000031976,Street Address,NH,SUCCESSFUL ADDRESS,129,2013-09-07,567 days 00:00:00,2015-03-28
18923,3863 Franklin Road,,Murfreesboro,TN,37128,,"3863 Franklin Road, Murfreesboro, TN 37128",35.84432825199272,-86.46109738386959,Street Address,TN,SUCCESSFUL ADDRESS,130,2010-07-11,619 days 00:00:00,2012-03-21
14657,6 Staudt Street,,Boerne,TX,78006,,"6 STAUDT STREET, BOERNE, TX 78006",29.80625025657116,-98.72310126099804,Street Address,TX,SUCCESSFUL ADDRESS,130,2014-08-13,504 days 00:00:00,2015-12-30
2294,300 S Wilson St,,Birchwood,WI,54817,,"300 S WILSON ST, BIRCHWOOD, WI 54817",45.65415382330413,-91.55378906939654,Street Address,WI,SUCCESSFUL ADDRESS,130,2018-06-19,893 days 00:00:00,2020-11-28
7230,44550 Tall Timbers Rd,,Tall Timbers,MD,20690,,"44550 TALL TIMBERS RD, TALL TIMBERS, MD 20690",38.16725295388606,-76.5365584605676,Street Address,MD,SUCCESSFUL ADDRESS,130,2019-06-20,588 days 00:00:00,2021-01-28
8108,111 South Commercial,,Temple,Oklahoma,73568,,"111 South Commercial, Temple, Oklahoma 73568",34.2705300000001,-98.2358179999999,Street Address,OK,SUCCESSFUL ADDRESS,131,2008-03-20,889 days 00:00:00,2010-08-26
10299,540 Reno Street,,Rochester,PA,15074,,"540 RENO STREET, ROCHESTER, PA 15074",40.70795076407348,-80.27860802288173,Street Address,PA,SUCCESSFUL ADDRESS,131,2008-07-23,709 days 00:00:00,2010-07-02
12767,311 Miner Ave E,,Ladysmith,WI,54848,,"311 MINER AVE E, LADYSMITH, WI 54848",45.46469247876894,-91.09764478946744,Street Address,WI,SUCCESSFUL ADDRESS,131,2015-08-12,597 days 00:00:00,2017-03-31
12620,554 River Road,,Hollis,ME,04042,,"554 RIVER ROAD, HOLLIS, ME 04042",43.63728807479612,-70.60258865444706,Street Address,ME,SUCCESSFUL ADDRESS,133,2020-09-08,885 days 00:00:00,2023-02-10
2977,37 Doak Street,,Grenada,MS,38901,,"37 DOAK STREET, GRENADA, MS 38901",33.785849855771545,-89.80351002243202,Street Address,MS,SUCCESSFUL ADDRESS,133,2020-09-09,556 days 00:00:00,2022-03-19
8563,225 Center St,,Ridgway,PA,15853,,"225 CENTER ST, RIDGWAY, PA 15853",41.42103643150817,-78.72939846667636,Street Address,PA,SUCCESSFUL ADDRESS,134,2010-11-22,614 days 00:00:00,2012-07-28
10628,814 Washington Street,,Natchitoches,Louisiana,71457,,"814 Washington Street, Natchitoches, Louisiana 71457",31.7639140000001,-93.0860439999999,Street Address,LA,SUCCESSFUL ADDRESS,134,2016-02-16,418 days 00:00:00,2017-04-09
19272,1175 Osage Street,# 100,Denver,CO,80204,,"1175 OSAGE STREET #100, DENVER, CO 80204",39.734905550816976,-105.00576782108595,Street Address,CO,SUCCESSFUL ADDRESS,134,2021-02-13,544 days 00:00:00,2022-08-11
19480,3312 Pennsylvania Avenue,,Weirton,WV,26062,,"3312 Pennsylvania Avenue, Weirton, WV 26062",40.40807769982321,-80.53898779998498,Street Address,WV,SUCCESSFUL ADDRESS,135,2002-11-02,427 days 00:00:00,2004-01-03
14519,9720 South 1300 East,,Sandy,UT,84094,,"9720 SOUTH 1300 EAST, SANDY, UT 84094",40.574873980249066,-111.8538567592188,Street Address,UT,SUCCESSFUL ADDRESS,135,2009-03-31,890 days 00:00:00,2011-09-07
18642,14717 Curtis Street,,Detroit,MI,48235,,"14717 CURTIS STREET, DETROIT, MI 48235",42.422865241309054,-83.19164789028645,Street Address,MI,SUCCESSFUL ADDRESS,135,2010-05-23,947 days 00:00:00,2012-12-25
9122,19 Cushing Road,,Friendship,ME,4547,,"19 CUSHING ROAD, FRIENDSHIP, ME 4547",43.98591199969242,-69.3303130000155,Street Address,ME,SUCCESSFUL ADDRESS,135,2019-11-27,619 days 00:00:00,2021-08-07
3808,126 Washington Ave,,Bridgeport,CT,6604,,"126 WASHINGTON AVE, BRIDGEPORT, CT 6604",41.17676200012736,-73.19782500022322,Street Address,CT,SUCCESSFUL ADDRESS,135,2022-03-09,621 days 00:00:00,2023-11-20
6048,233 E Crook Ave,,Goldfield,NV,89013,,"233 E CROOK AVE, GOLDFIELD, NV 89013",37.707900820706605,-117.2333543996991,Street Address,NV,SUCCESSFUL ADDRESS,136,2006-07-19,729 days 00:00:00,2008-07-17
15534,365 Emerson Ave,,Plainfield,NJ,07062,,"365 EMERSON AVE, PLAINFIELD, NJ 07062",40.63342956592426,-74.40435843783499,Street Address,NJ,SUCCESSFUL ADDRESS,136,2010-10-29,969 days 00:00:00,2013-06-24
13119,110 East 6Th Street,,Ordway,CO,81063,,"110 EAST 6TH STREET, ORDWAY, CO 81063",38.22197557671,-103.75615758763904,Street Address,CO,SUCCESSFUL ADDRESS,136,2022-06-25,846 days 00:00:00,2024-10-18
4404,2819 W 21St Pl,,Chicago,IL,60623,,"2819 W 21ST PL, CHICAGO, IL 60623",41.85258686478678,-87.69624909018971,Street Address,IL,SUCCESSFUL ADDRESS,137,2010-01-29,896 days 00:00:00,2012-07-13
11301,1718 Pleasant St,,Walla Walla,WA,99362,,"1718 PLEASANT ST, WALLA WALLA, WA 99362",46.06180281176071,-118.29992692884056,Street Address,WA,SUCCESSFUL ADDRESS,137,2021-05-07,878 days 00:00:00,2023-10-02
4578,9745 Prospect Avenue,,Santee,CA,92071,,"9745 PROSPECT AVENUE, SANTEE, CA 92071",32.83091174834961,-116.98427770823837,Street Address,CA,SUCCESSFUL ADDRESS,138,2012-01-17,823 days 00:00:00,2014-04-19
15866,144 4Th Avenue Northeast,,Gladstone,MI,49837,,"144 4th Avenue Northeast, Gladstone, MI 49837",45.853042871642565,-87.01893516014292,Street Address,MI,SUCCESSFUL ADDRESS,138,2014-04-28,900 days 00:00:00,2016-10-14
6901,201 North Bardstown Road,,Mount Washington,Kentucky,40047,,"201 North Bardstown Road, Mount Washington, Kentucky 40047",38.0489490000001,-85.5437779999999,Street Address,KY,SUCCESSFUL ADDRESS,138,2021-06-16,991 days 00:00:00,2024-03-03
3975,900 Main Street,,Shiloh,NJ,08353,,"900 Main Street, Shiloh, NJ 08353",39.45677976171286,-75.29639888279543,Street Address,NJ,SUCCESSFUL ADDRESS,139,2008-06-15,489 days 00:00:00,2009-10-17
8220,5304 Mecklenburg Shrine Club Road,,Charlotte,NC,28215,,"5304 Mecklenburg Shrine Club Road, Charlotte, NC 28215",35.24386423037052,-80.65759511758867,Street Address,NC,SUCCESSFUL ADDRESS,139,2013-07-12,718 days 00:00:00,2015-06-30
1279,301 Chestnut Street,,Chaska,Minnesota,55318,,"301 Chestnut Street, Chaska, Minnesota 55318",44.7472910000001,-93.3334219999999,Street Address,MN,SUCCESSFUL ADDRESS,140,2005-05-17,696 days 00:00:00,2007-04-13
7596,4330 N 62Nd St,,Scottsdale,AZ,85251,,"4330 N 62ND ST, SCOTTSDALE, AZ 85251",33.49970841420855,-111.94810594078832,Street Address,AZ,SUCCESSFUL ADDRESS,140,2014-10-07,563 days 00:00:00,2016-04-22
17509,500 South Corona Mall,,Corona,CA,92879,,"500 SOUTH CORONA MALL, CORONA, CA 92879",33.876973265963464,-117.5668109271553,Street Address,CA,SUCCESSFUL ADDRESS,140,2020-08-31,548 days 00:00:00,2022-03-02
17837,200 South Hickory Hill Drive,,Ballinger,TX,76821,,"200 SOUTH HICKORY HILL DRIVE, BALLINGER, TX 76821",31.720452543476693,-99.95843628421004,Street Address,TX,SUCCESSFUL ADDRESS,140,2023-06-08,894 days 00:00:00,2025-11-18
15961,12350 Industry Way,,Anchorage,AK,99515,,"12350 INDUSTRY WAY, ANCHORAGE, AK 99515",61.10911956673928,-149.86229126829636,Street Address,AK,SUCCESSFUL ADDRESS,140,2023-07-19,447 days 00:00:00,2024-10-08
17087,2300 Prince St,,Conway,AR,72032,,"2300 PRINCE ST, CONWAY, AR 72032",35.09280333125263,-92.46153272129354,Street Address,AR,SUCCESSFUL ADDRESS,141,2022-05-21,942 days 00:00:00,2024-12-18
12187,1850 Se Ranson Road,,Lees Summit,MO,64082,,"1850 SE RANSON ROAD, LEES SUMMIT, MO 64082",38.88453742693005,-94.34427486381028,Street Address,MO,SUCCESSFUL ADDRESS,142,2009-01-01,940 days 00:00:00,2011-07-30
17247,1500 Strongs Ave,,Stevens Point,WI,54481,,"1500 STRONGS AVE, STEVENS POINT, WI 54481",44.52026082176133,-89.5815785588021,Street Address,WI,SUCCESSFUL ADDRESS,142,2017-02-24,500 days 00:00:00,2018-07-09
3593,528 East Merriman Avenue,,Wynne,Arkansas,72396,,"528 East Merriman Avenue, Wynne, Arkansas 72396",35.2572680000001,-91.1999149999999,Street Address,AR,SUCCESSFUL ADDRESS,142,2017-07-02,475 days 00:00:00,2018-10-20
17354,204 Burt Blvd,,Benton,LA,71006,,"204 BURT BLVD, BENTON, LA 71006",32.67998863529781,-93.74362842662411,Street Address,LA,SUCCESSFUL ADDRESS,142,2019-03-21,461 days 00:00:00,2020-06-24
16148,1683 Main St,,E Hartford,CT,6108,,"1683 MAIN ST, E HARTFORD, CT 6108",41.78384500021647,-72.63389200023691,Street Address,CT,SUCCESSFUL ADDRESS,144,2007-11-30,935 days 00:00:00,2010-06-22
3590,8700 Central Avenue,,Capitol Heights,MD,20743,,"8700 CENTRAL AVENUE, CAPITOL HEIGHTS, MD 20743",38.89079540317257,-76.8554387846424,Street Address,MD,SUCCESSFUL ADDRESS,144,2018-06-08,777 days 00:00:00,2020-07-24
4847,1680 Capital One Drive,,Mclean,Virginia,22102,,"1680 Capital One Drive, Mclean, Virginia 22102",38.924584,-77.2129809999999,Street Address,VA,SUCCESSFUL ADDRESS,145,2000-09-14,480 days 00:00:00,2002-01-07
6691,2232 Resort Pike Road,,Petoskey,MI,49770,,"2232 Resort Pike Road, Petoskey, MI 49770",45.34489637767932,-84.99645782669823,Street Address,MI,SUCCESSFUL ADDRESS,145,2000-10-11,858 days 00:00:00,2003-02-16
5537,375 N 700 W,,Panguitch,UT,84759,,"375 N 700 W, PANGUITCH, UT 84759",37.82869919350562,-112.45213671101688,Street Address,UT,SUCCESSFUL ADDRESS,145,2004-11-24,982 days 00:00:00,2007-08-03
4772,323 Camino De La Placitas,,Taos,NM,87571-5913,,"323 Camino De La Placitas, Taos, NM 87571-5913",36.41048900439073,-105.57393209806288,Street Address,NM,SUCCESSFUL ADDRESS,145,2006-01-18,527 days 00:00:00,2007-06-29
13819,13794 Prairie Center Circle,,Cheyenne,WY,82009,,"13794 PRAIRIE CENTER CIRCLE, CHEYENNE, WY 82009",41.149765811757874,-104.6467636958071,Street Address,WY,SUCCESSFUL ADDRESS,145,2011-04-21,562 days 00:00:00,2012-11-03
752,916 Highway 82 Bypass,,Greenwood,Mississippi,38935,,"916 Highway 82 Bypass, Greenwood, Mississippi 38935",33.5226890000001,-90.2034799999999,Street Address,MS,SUCCESSFUL ADDRESS,145,2011-05-18,419 days 00:00:00,2012-07-10
5458,545 Ohohia Street,,Honolulu,HI,96819,,"545 OHOHIA STREET, HONOLULU, HI 96819",21.33461554265188,-157.90735291938788,Street Address,HI,SUCCESSFUL ADDRESS,145,2012-04-06,527 days 00:00:00,2013-09-15
1210,120 Hegeman Ave,,Colchester,VT,5446,,"120 HEGEMAN AVE, COLCHESTER, VT 5446",44.50747399972544,-73.1467950003596,Street Address,VT,SUCCESSFUL ADDRESS,145,2022-11-03,439 days 00:00:00,2024-01-16
17569,14309 Manchester Road,,Ballwin,MO,63011,,"14309 MANCHESTER ROAD, BALLWIN, MO 63011",38.59324337250408,-90.51051728947374,Street Address,MO,SUCCESSFUL ADDRESS,146,2008-05-19,794 days 00:00:00,2010-07-22
3440,5553 Cormorant Ave,,Ewa Beach,HI,96706,,"5553 CORMORANT AVE, EWA BEACH, HI 96706",21.320005721014965,-157.9820689043491,Street Address,HI,SUCCESSFUL ADDRESS,146,2013-10-30,990 days 00:00:00,2016-07-16
3846,490 Post Street,,San Francisco,CA,94102,,"490 POST STREET, SAN FRANCISCO, CA 94102",37.78829853192117,-122.4098752563049,Street Address,CA,SUCCESSFUL ADDRESS,146,2019-10-31,856 days 00:00:00,2022-03-05
4527,317 Old Mountain Road,,Pocahontas,VA,24635,,"317 OLD MOUNTAIN ROAD, POCAHONTAS, VA 24635",37.29719135210477,-81.3654337353755,Street Address,VA,SUCCESSFUL ADDRESS,147,2004-06-21,629 days 00:00:00,2006-03-12
5340,200 East Camden Wyoming Avenue,,Camden,DE,19934-1303,,"200 East Camden Wyoming Avenue, Camden, DE 19934-1303",39.11404178289683,-75.54601364209756,Street Address,DE,SUCCESSFUL ADDRESS,147,2008-10-09,528 days 00:00:00,2010-03-21
15314,18 North Main Street,,Mechanicsburg,OH,43044,,"18 North Main Street, Mechanicsburg, OH 43044",40.07263404973189,-83.55613824243287,Street Address,OH,SUCCESSFUL ADDRESS,148,2020-01-26,454 days 00:00:00,2021-04-24
2676,30 Main Street,,Middlebury,Vermont,05753,,"30 Main Street, Middlebury, Vermont 05753",44.0141490000001,-73.1681589999999,Street Address,VT,SUCCESSFUL ADDRESS,148,2022-12-20,561 days 00:00:00,2024-07-03
19754,14141 S Pennsylvania,,Oklahoma City,OK,73170,,"14141 S PENNSYLVANIA, OKLAHOMA CITY, OK 73170",35.327837578108145,-97.54944860883391,Street Address,OK,SUCCESSFUL ADDRESS,149,2000-08-18,995 days 00:00:00,2003-05-10
3578,1254 North Main Street,,Lapeer,MI,48446,,"1254 NORTH MAIN STREET, LAPEER, MI 48446",43.06070288590549,-83.31861435859564,Street Address,MI,SUCCESSFUL ADDRESS,149,2004-04-17,530 days 00:00:00,2005-09-29
4327,1101 St Joseph Street,,Waveland,MS,39576,,"1101 ST JOSEPH STREET, WAVELAND, MS 39576",30.29929088566568,-89.38028322890254,Street Address,MS,SUCCESSFUL ADDRESS,149,2018-11-09,414 days 00:00:00,2019-12-28
6041,4809 West Fairview Avenue,,Boise,ID,83706,,"4809 WEST FAIRVIEW AVENUE, BOISE, ID 83706",43.61868467217798,-116.24206169008002,Street Address,ID,SUCCESSFUL ADDRESS,150,2013-08-19,598 days 00:00:00,2015-04-09
10170,22000 Albion Road,,Strongsville,OH,44149,,"22000 Albion Road, Strongsville, OH 44149",41.3313604520679,-81.86774326361433,Street Address,OH,SUCCESSFUL ADDRESS,150,2013-10-31,457 days 00:00:00,2015-01-31
779,2180 East 4500 South,,Salt Lake City,UT,84117,,"2180 EAST 4500 SOUTH, SALT LAKE CITY, UT 84117",40.67352529223191,-111.82855900156709,Street Address,UT,SUCCESSFUL ADDRESS,150,2015-11-12,458 days 00:00:00,2017-02-12
12306,9320 Merrimac Trail,,Williamsburg,VA,23185,,"9320 MERRIMAC TRAIL, WILLIAMSBURG, VA 23185",37.21661485507659,-76.60356281910232,Street Address,VA,SUCCESSFUL ADDRESS,150,2023-09-23,618 days 00:00:00,2025-06-02
15657,16200 Antioch Road,,Overland Park,KS,66085,,"16200 ANTIOCH ROAD, OVERLAND PARK, KS 66085",38.83564121301875,-94.69299307320355,Street Address,KS,SUCCESSFUL ADDRESS,151,2001-12-18,772 days 00:00:00,2004-01-29
11278,2375 Oakley Road,,Raymond,MS,39154,,"2375 OAKLEY ROAD, RAYMOND, MS 39154",32.219286861866074,-90.50961903329592,Street Address,MS,SUCCESSFUL ADDRESS,151,2003-03-03,599 days 00:00:00,2004-10-22
10497,111 O Street Nw,,Washington,DC,20001,,"111 O STREET NW, WASHINGTON, DC 20001",38.90899547012798,-77.01325324799296,Street Address,DC,SUCCESSFUL ADDRESS,151,2013-11-07,513 days 00:00:00,2015-04-04
14878,6911 N Bdi Blvd,,Douglas,AZ,85607,,"6911 N BDI BLVD, DOUGLAS, AZ 85607",31.46242838075857,-109.59122991642964,Street Address,AZ,SUCCESSFUL ADDRESS,151,2019-11-15,540 days 00:00:00,2021-05-08
17577,1000 Fairgrounds Rd,,Globe,AZ,85501,,"1000 FAIRGROUNDS RD, GLOBE, AZ 85501",33.416393537326655,-110.71078484454868,Street Address,AZ,SUCCESSFUL ADDRESS,152,2002-07-23,425 days 00:00:00,2003-09-21
5558,80 W 126Th St 82,,New York,NY,10027,,"80 W 126TH ST 82, NEW YORK, NY 10027",40.808153999954925,-73.94437300010881,Street Address,NY,SUCCESSFUL ADDRESS,154,2001-04-13,601 days 00:00:00,2002-12-05
6330,1994 Cougar Drive,,Pavillion,WY,82523,,"1994 COUGAR DRIVE, PAVILLION, WY 82523",43.24635273471667,-108.684948919395,Street Address,WY,SUCCESSFUL ADDRESS,154,2007-01-13,859 days 00:00:00,2009-05-21
8534,688 Spring Street Northwest,,Atlanta,GA,30308,,"688 SPRING STREET NORTHWEST, ATLANTA, GA 30308",33.77344754143486,-84.3891694738837,Street Address,GA,SUCCESSFUL ADDRESS,154,2011-04-04,647 days 00:00:00,2013-01-10
14808,3038 W 850 S,,Bunker Hill,IN,46914,,"3038 W 850 S, BUNKER HILL, IN 46914",40.64593010464951,-86.13530036827473,Street Address,IN,SUCCESSFUL ADDRESS,154,2015-02-19,890 days 00:00:00,2017-07-28
18276,8950 Roebuck Blvd,,Birmingham,AL,35206,,"8950 ROEBUCK BLVD, BIRMINGHAM, AL 35206",33.58603092223736,-86.71121877221623,Street Address,AL,SUCCESSFUL ADDRESS,154,2023-10-15,950 days 00:00:00,2026-05-22
17371,1821 1St Ave,,Longview,WA,98632,,"1821 1ST AVE, LONGVIEW, WA 98632",46.14111235041599,-122.91872155725832,Street Address,WA,SUCCESSFUL ADDRESS,155,2001-01-02,920 days 00:00:00,2003-07-11
2810,316 Washington St,,Wenatchee,WA,98801,,"316 WASHINGTON ST, WENATCHEE, WA 98801",47.42148196207224,-120.31541929554136,Street Address,WA,SUCCESSFUL ADDRESS,155,2014-05-29,452 days 00:00:00,2015-08-24
11136,4802 Barnes City Rd,,Montezuma,IA,50171,,"4802 BARNES CITY RD, MONTEZUMA, IA 50171",41.573682256405725,-92.52637483958124,Street Address,IA,SUCCESSFUL ADDRESS,156,2007-07-17,910 days 00:00:00,2010-01-12
7018,104 Vickers Dr,,Chestertown,MD,21620,,"104 VICKERS DR, CHESTERTOWN, MD 21620",39.223676596084175,-76.08947046622436,Street Address,MD,SUCCESSFUL ADDRESS,156,2014-09-09,396 days 00:00:00,2015-10-10
339,31 Pine Meadow Dr,,Colchester,VT,5446,,"31 PINE MEADOW DR, COLCHESTER, VT 5446",44.54861400007206,-73.2728870000622,Street Address,VT,SUCCESSFUL ADDRESS,156,2020-02-07,988 days 00:00:00,2022-10-22
10725,6161 West Charleston Blvd,,Las Vegas,NV,89146,,"6161 WEST CHARLESTON BLVD, LAS VEGAS, NV 89146",36.15686596185693,-115.2268781366806,Street Address,NV,SUCCESSFUL ADDRESS,156,2021-06-22,517 days 00:00:00,2022-11-21
12416,270 Route 10,,Barrigada,GU,96913,,"270 ROUTE 10, BARRIGADA, GU 96913",13.465402531564829,144.80170066295344,Street Address,GU,SUCCESSFUL ADDRESS,157,2001-08-06,414 days 00:00:00,2002-09-24
9271,11085 State Highway 506,,Hillsboro,OH,45133,,"11085 State Highway 506, Hillsboro, OH 45133",39.1522128727292,-83.48438874427148,Street Address,OH,SUCCESSFUL ADDRESS,157,2004-10-21,701 days 00:00:00,2006-09-22
4730,3065 Iron Springs Road,,Skull Valley,AZ,86338,,"3065 Iron Springs Road, Skull Valley, AZ 86338",34.50348752445284,-112.6838149196597,Street Address,AZ,SUCCESSFUL ADDRESS,157,2014-02-19,986 days 00:00:00,2016-11-01
2659,700 Northeast 87Th Avenue,,Vancouver,WA,98664,,"700 NORTHEAST 87TH AVENUE, VANCOUVER, WA 98664",45.62591646217626,-122.58449896560752,Street Address,WA,SUCCESSFUL ADDRESS,157,2018-02-04,958 days 00:00:00,2020-09-19
15922,1375 East Schaumburg Road,,Schaumburg,IL,60194,,"1375 EAST SCHAUMBURG ROAD, SCHAUMBURG, IL 60194",42.02824385682314,-88.04611738928503,Street Address,IL,SUCCESSFUL ADDRESS,157,2023-10-26,540 days 00:00:00,2025-04-18
12756,203 Aspinall Avenue,,Hagatna,GU,96910,,"203 ASPINALL AVENUE, HAGATNA, GU 96910",13.474143590601631,144.75012630569313,Street Address,GU,SUCCESSFUL ADDRESS,158,2010-07-31,838 days 00:00:00,2012-11-15
17586,12161 Manchester Road,,Des Peres,MO,63131,,"12161 MANCHESTER ROAD, DES PERES, MO 63131",38.602739230518736,-90.4380528868564,Street Address,MO,SUCCESSFUL ADDRESS,158,2013-11-23,795 days 00:00:00,2016-01-27
10954,346 North Mayo Trail,,Pikeville,Kentucky,41501,,"346 North Mayo Trail, Pikeville, Kentucky 41501",37.1083760000001,-84.0882769999999,Street Address,KY,SUCCESSFUL ADDRESS,159,2001-08-04,778 days 00:00:00,2003-09-21
8051,890 Free Line Drive,,Pine Bluff,AR,71603,,"890 FREE LINE DRIVE, PINE BLUFF, AR 71603",34.2204294583144,-92.08170826996688,Street Address,AR,SUCCESSFUL ADDRESS,159,2004-09-19,590 days 00:00:00,2006-05-02
10037,5250 Hickory Valley Road,,Sparta,TN,38583,,"5250 Hickory Valley Road, Sparta, TN 38583",35.85739331716596,-85.42466239411331,Street Address,TN,SUCCESSFUL ADDRESS,159,2015-04-12,756 days 00:00:00,2017-05-07
11083,556 Hazelwood Avenue,,Waynesville,NC,28786,,"556 HAZELWOOD AVENUE, WAYNESVILLE, NC 28786",35.47872629802117,-83.00470454144697,Street Address,NC,SUCCESSFUL ADDRESS,159,2015-09-09,412 days 00:00:00,2016-10-25
8766,55 Mahalani St,,Wailuku,HI,96793,,"55 MAHALANI ST, WAILUKU, HI 96793",20.88816198301949,-156.48827311941656,Street Address,HI,SUCCESSFUL ADDRESS,160,2003-06-19,543 days 00:00:00,2004-12-13
1191,110 First Street,,Jonesburg,Missouri,63351,,"110 First Street, Jonesburg, Missouri 63351",38.8531610000001,-91.3060719999999,Street Address,MO,SUCCESSFUL ADDRESS,160,2007-08-01,449 days 00:00:00,2008-10-23
3597,701 16Th Ave Sw,,Mandan,ND,58554,,"701 16TH AVE SW, MANDAN, ND 58554",46.81819177504566,-100.91336499784803,Street Address,ND,SUCCESSFUL ADDRESS,160,2018-03-22,769 days 00:00:00,2020-04-29
17975,202 S Humbolt St,,Canyon City,OR,97820,,"202 S HUMBOLT ST, CANYON CITY, OR 97820",44.38738844668688,-118.95046101043644,Street Address,OR,SUCCESSFUL ADDRESS,160,2018-10-15,417 days 00:00:00,2019-12-06
9130,3210 Avenue B,,Scottsbluff,NE,69361,,"3210 AVENUE B, SCOTTSBLUFF, NE 69361",41.87853049285098,-103.66634985988728,Street Address,NE,SUCCESSFUL ADDRESS,160,2018-11-26,801 days 00:00:00,2021-02-04
17288,3015 West Palmetto Street,,Florence,SC,29501,,"3015 WEST PALMETTO STREET, FLORENCE, SC 29501",34.172410877506834,-79.83893497864464,Street Address,SC,SUCCESSFUL ADDRESS,161,2000-01-11,545 days 00:00:00,2001-07-09
7144,301 Spring Garden Road,,Hammonton,NJ,08037,,"301 SPRING GARDEN ROAD, HAMMONTON, NJ 08037",39.68016486177736,-74.86333830919021,Street Address,NJ,SUCCESSFUL ADDRESS,161,2005-02-09,554 days 00:00:00,2006-08-17
5116,5116 Riverwood Pkwy,,Evans,GA,30809,,"5116 RIVERWOOD PKWY, EVANS, GA 30809",33.58702135796657,-82.18915607861224,Street Address,GA,SUCCESSFUL ADDRESS,161,2017-01-11,747 days 00:00:00,2019-01-28
14002,101 W Forest St,,Lowell,MA,1851,,"101 W FOREST ST, LOWELL, MA 1851",42.620394999888994,-71.33234400026389,Street Address,MA,SUCCESSFUL ADDRESS,161,2017-09-14,543 days 00:00:00,2019-03-11
1021,3915 North Wildcat Way 2300 East,,Filer,ID,83328,,"3915 NORTH WILDCAT WAY 2300 EAST, FILER, ID 83328",42.565556625044486,-114.59582847885989,Street Address,ID,SUCCESSFUL ADDRESS,162,2004-12-06,523 days 00:00:00,2006-05-13
1945,123 North Jefferson Street,,Converse,Indiana,46919,,"123 North Jefferson Street, Converse, Indiana 46919",39.6549340000001,-88.0279009999999,Street Address,IN,SUCCESSFUL ADDRESS,162,2013-04-27,574 days 00:00:00,2014-11-22
17871,21554 W 9000 S,,Duchesne,UT,84021,,"21554 W 9000 S, DUCHESNE, UT 84021",40.180124493452645,-110.3877948802256,Street Address,UT,SUCCESSFUL ADDRESS,163,2005-05-20,521 days 00:00:00,2006-10-23
210,3821 West Spring Creek Parkway,,Plano,TX,75023,,"3821 WEST SPRING CREEK PARKWAY, PLANO, TX 75023",33.056995313860284,-96.7682966732624,Street Address,TX,SUCCESSFUL ADDRESS,163,2015-01-02,410 days 00:00:00,2016-02-16
3247,65 West Greenbrook Rd,,North Caldwell,NJ,07006,,"65 WEST GREENBROOK RD, NORTH CALDWELL, NJ 07006",40.87400799391325,-74.26580993487211,Street Address,NJ,SUCCESSFUL ADDRESS,163,2017-04-18,631 days 00:00:00,2019-01-09
7542,1666 East Bert Kouns Industrial Loop,,Shreveport,LA,71105,,"1666 EAST BERT KOUNS INDUSTRIAL LOOP, SHREVEPORT, LA 71105",32.43179854330311,-93.71316638856162,Street Address,LA,SUCCESSFUL ADDRESS,163,2020-03-16,548 days 00:00:00,2021-09-15
10376,5670 Doffing Rd,,Mission,TX,78574,,"5670 DOFFING RD, MISSION, TX 78574",26.286519269933915,-98.37615600341678,Street Address,TX,SUCCESSFUL ADDRESS,165,2013-10-10,579 days 00:00:00,2015-05-12
9234,25 N Sumner Ave,,Newcastle,WY,82701,,"25 N SUMNER AVE, NEWCASTLE, WY 82701",43.85609433714005,-104.20337190856831,Street Address,WY,SUCCESSFUL ADDRESS,165,2014-09-22,883 days 00:00:00,2017-02-21
9981,339 East Dogwood Avenue,,Palmer,AK,99645,,"339 EAST DOGWOOD AVENUE, PALMER, AK 99645",61.6022503784571,-149.11005280217103,Street Address,AK,SUCCESSFUL ADDRESS,165,2022-10-24,738 days 00:00:00,2024-10-31
13205,308 Courthouse Drive,# 2,Cavalier,ND,58220,,"308 COURTHOUSE DRIVE #2, CAVALIER, ND 58220",48.79105364796505,-97.62562927404667,Street Address,ND,SUCCESSFUL ADDRESS,166,2003-05-09,662 days 00:00:00,2005-03-01
11832,5440 Belair Road,,Baltimore,MD,21206,,"5440 BELAIR ROAD, BALTIMORE, MD 21206",39.33954724507378,-76.55011052758884,Street Address,MD,SUCCESSFUL ADDRESS,166,2014-02-28,611 days 00:00:00,2015-11-01
1027,566 West Prairie Avenue,,Coeur D Alene,ID,83815,,"566 WEST PRAIRIE AVENUE, COEUR D ALENE, ID 83815",47.74406798793781,-116.79407857824668,Street Address,ID,SUCCESSFUL ADDRESS,166,2018-02-10,441 days 00:00:00,2019-04-27
